0.33,0.68,-0.18,0.12,-0.47,-0.11,-1.01,-0.23,-3.26,-2.04,-0.3,0.12,-0.14,0.14,-1.63,-0.14,0.08,-0.53,-0.35,-1.45,-0.72,-0.06,-0.05,-0.25,-0.49,1
0.61,0.81,0.03,-0.03,-0.18,-0.38,-0.27,-0.15,-1.52,-0.51,0.07,-0.37,0.25,-0.03,-0.08,0.49,-0.22,-0.54,-0.45,-0.86,-0.38,-0.22,-0.5,-0.28,-0.25,0
0.37,0.4,0.0,0.01,-0.67,-0.64,-1.13,-0.9,-1.73,-1.21,0.22,-0.13,0.32,0.02,-0.75,-0.06,-0.12,-0.89,-1.6,-1.85,-1.43,-0.49,-0.32,-1.12,-1.32,0
-0.12,-0.27,-0.62,0.59,0.26,1.77,2.48,4.55,7.14,9.34,0.21,0.19,0.75,1.52,3.63,4.31,-0.39,1.75,3.95,4.57,6.37,-0.55,0.81,2.79,1.62,1
0.5,0.44,-0.1,0.15,-0.38,0.03,-0.71,-0.2,-0.31,0.49,-0.13,0.29,-0.15,0.39,-0.26,0.75,-0.33,-0.85,-1.42,-1.21,-0.52,-0.64,-0.46,-0.64,-1.0,0
0.63,0.61,-0.04,0.09,-0.19,0.3,-0.18,0.18,-0.31,0.72,0.18,0.57,0.17,0.69,0.2,0.99,-0.31,-0.76,-0.97,-0.72,-0.14,-0.64,-0.36,-0.24,-0.64,0
0.87,1.2,0.22,-0.15,-0.74,-0.66,-1.15,-0.72,-2.07,-0.92,-0.64,-0.43,-1.01,-0.71,-1.48,0.02,-0.12,-1.17,-0.87,-1.45,-0.89,-0.25,-0.59,-0.79,-0.82,1
-0.08,0.07,0.15,-0.19,-0.58,-0.68,-1.61,-1.42,-2.52,-2.27,0.01,-0.16,-0.21,-0.53,-1.7,-1.05,-0.29,-0.57,-1.7,-2.3,-1.94,-0.36,-0.32,-1.09,-1.19,0
0.13,0.73,-0.12,0.1,-0.41,-0.7,-0.85,-1.31,1.13,-1.09,-0.08,-0.01,-0.8,-1.09,-1.99,-2.55,0.02,0.15,0.28,-0.04,-0.81,-0.1,-0.35,-0.31,0.14,0
-0.19,-0.07,0.47,-0.54,-0.17,-0.89,-0.93,-0.67,-1.36,-0.79,1.27,1.2,0.9,0.48,-0.15,0.57,-0.51,-1.76,-1.65,-1.5,-1.1,-0.15,-1.07,-1.3,-1.45,1
-0.96,-2.04,0.29,-0.34,0.73,0.68,0.62,1.28,0.11,1.13,1.13,0.33,1.16,1.23,0.91,1.62,-0.14,0.44,0.61,0.3,1.09,0.28,0.3,0.87,0.59,1
0.09,0.36,0.08,-0.1,-0.44,-0.15,-0.26,0.69,-0.44,0.72,-0.16,0.18,0.22,0.55,0.02,1.12,0.0,-0.44,0.47,0.0,0.7,-0.23,-0.12,0.04,-0.44,0
-0.31,-1.19,-0.05,0.06,0.87,0.93,1.76,1.71,1.11,1.62,-0.53,-1.39,0.43,-0.23,2.26,0.51,0.24,1.08,1.34,1.76,1.93,0.28,1.02,1.42,1.15,1
-1.03,-0.81,-0.26,0.26,0.21,1.45,1.12,3.26,4.99,7.17,-0.75,-0.17,-1.08,0.77,1.03,2.45,0.33,1.68,2.92,3.3,4.68,0.43,0.92,2.23,1.36,0
-0.3,-0.28,0.06,-0.07,-0.1,-0.08,0.71,0.75,-0.13,0.17,-0.73,-0.59,0.01,0.07,0.95,0.96,0.08,-0.01,0.99,1.02,0.8,0.06,0.25,0.34,0.34,0
0.51,0.53,0.08,-0.05,-0.62,-0.56,-0.92,-0.92,-0.58,-0.59,-0.15,0.49,-0.04,0.34,-0.4,0.26,-0.08,-1.23,-1.68,-1.32,-1.4,-0.41,-0.58,-1.28,-1.24,1
-0.64,0.01,-0.37,0.43,-0.7,-0.1,-1.45,-0.97,-2.05,-2.1,-1.11,0.0,-0.96,-0.14,-1.27,-0.7,0.03,-0.59,-1.69,-2.02,-1.85,-0.24,0.22,-0.75,-1.04,1
-0.18,0.34,-0.13,0.15,0.45,0.75,1.68,1.54,1.46,1.28,0.05,0.5,1.05,1.29,2.25,1.99,-0.08,0.18,1.53,1.74,1.59,0.05,0.3,0.97,0.72,0
0.01,0.12,-0.22,0.2,0.39,1.0,0.22,1.16,1.56,1.89,-0.29,0.15,-0.18,0.5,-0.05,0.79,0.08,0.92,1.18,1.0,1.74,0.11,0.44,1.0,0.64,0
1.38,1.52,-0.05,-0.02,-0.84,-0.79,-1.33,-1.44,-1.96,-2.3,-0.96,-1.12,-1.74,-1.53,-2.22,-1.57,0.04,-1.0,-1.02,-1.25,-1.43,-0.15,-0.27,-1.0,-0.89,1
-0.83,-1.56,-0.09,0.12,1.01,1.75,4.58,5.5,12.17,13.24,1.67,1.55,3.23,3.46,8.01,7.54,-0.34,0.24,3.56,5.76,7.15,-0.27,0.33,2.59,1.36,1
1.4,2.7,-0.13,0.2,-1.23,-1.01,-1.34,-1.16,0.82,-0.56,-0.48,-0.1,-2.03,-2.0,-3.09,-3.1,-0.2,-0.83,0.53,0.04,-0.14,-0.77,-1.04,-0.5,-0.44,1
1.33,1.4,0.06,-0.06,-0.78,-0.81,-1.49,-1.45,-2.64,-2.54,-0.82,-0.95,-1.62,-1.54,-2.32,-1.32,-0.02,-1.06,-1.05,-1.55,-1.56,-0.18,-0.34,-0.95,-0.9,1
-1.56,-1.7,-0.13,0.1,0.54,0.59,0.12,-0.26,1.09,-0.47,-1.31,-0.15,-2.8,-1.83,-2.85,-4.27,0.45,2.12,2.29,2.32,0.85,0.72,0.96,1.52,2.14,0
-0.53,-0.33,0.0,-0.06,-0.27,0.31,-0.68,0.82,-1.92,0.06,0.41,0.15,0.11,1.1,-0.77,1.5,-0.19,-0.42,0.09,-0.83,0.34,-0.14,-0.1,0.36,-0.34,1
0.82,1.01,-0.04,0.02,-0.73,-0.51,-1.32,-1.19,-2.56,-2.27,-0.02,0.18,-0.19,-0.12,-0.83,-0.43,-0.2,-1.25,-1.71,-2.06,-1.86,-0.51,-0.55,-1.23,-1.25,0
-0.2,-0.36,0.08,-0.03,-0.77,-1.63,-3.03,-3.98,-2.21,-4.84,-0.16,-0.97,-1.03,-2.14,-3.73,-4.24,0.4,-0.42,-3.2,-3.79,-4.24,0.4,-0.14,-2.55,-1.79,1
-0.85,-1.03,0.06,-0.06,0.05,-0.35,-0.35,-0.72,-1.38,-0.73,0.57,0.19,0.7,0.26,0.2,0.36,-0.21,-0.4,-1.08,-1.17,-1.02,-0.21,-0.36,-0.73,-0.47,0
0.03,0.26,-0.1,0.1,-0.52,-0.46,-2.05,-1.76,-3.27,-2.65,-0.14,0.01,-0.64,-0.52,-2.5,-1.44,-0.08,-0.29,-1.94,-2.89,-2.35,-0.08,-0.01,-1.11,-1.11,0
0.86,0.69,0.01,0.03,-0.5,-0.44,-0.88,-0.33,-1.05,-0.03,0.34,0.02,0.63,0.45,-0.49,0.79,-0.1,-1.1,-1.14,-1.36,-0.6,-0.46,-0.52,-0.96,-1.22,0
-0.15,-0.62,-0.44,0.44,0.61,1.84,2.8,4.55,7.31,9.59,0.24,-0.42,0.77,1.27,3.66,4.03,-0.22,2.2,4.28,5.01,6.5,-0.2,1.01,3.03,2.15,1
0.08,-1.15,0.84,-0.89,1.52,-0.77,1.43,-1.68,2.87,-1.84,1.44,-0.15,0.89,-1.56,1.33,-3.94,0.46,1.61,1.13,1.91,-0.91,1.08,0.14,0.09,1.85,1
-0.27,-1.59,0.7,-0.75,1.16,-0.38,0.34,-1.33,0.13,-3.66,0.24,-0.59,-1.43,-2.58,-2.27,-5.94,0.77,2.68,2.39,2.16,-0.34,1.49,0.75,1.16,2.48,1
0.34,0.86,-0.12,0.09,-0.83,-0.33,-0.93,-0.53,-2.63,-2.19,-0.25,0.18,-0.37,-0.05,-0.71,0.25,-0.34,-1.21,-1.08,-1.53,-1.08,-0.61,-0.59,-0.62,-1.14,0
1.8,2.32,0.02,-0.01,-1.36,-2.52,-3.11,-4.81,-4.75,-7.76,-0.28,-0.43,-1.69,-3.39,-4.7,-6.08,-0.34,-1.98,-2.67,-3.58,-5.18,-0.74,-1.66,-2.93,-1.71,1
-0.63,-0.92,-0.12,0.13,0.43,0.79,1.26,1.82,2.72,2.92,-0.66,-0.48,-0.21,0.1,1.71,0.9,0.42,1.0,1.25,1.95,2.3,0.58,0.82,1.29,0.79,0
-0.45,0.37,-0.71,0.63,-0.16,1.46,1.75,3.8,5.44,7.15,0.07,1.59,0.54,1.55,3.06,3.58,-0.47,0.88,2.78,3.21,5.07,-0.86,0.46,2.11,0.66,1
-1.29,-1.6,-0.33,0.28,0.87,1.94,2.61,3.69,7.58,8.76,1.46,1.85,2.68,3.53,5.43,5.64,-0.23,0.79,1.72,2.78,4.34,-0.1,0.89,1.88,0.75,1
-0.4,-0.18,-0.27,0.27,0.82,0.88,2.68,1.66,2.43,1.24,0.38,0.93,1.5,1.38,3.28,1.7,-0.22,0.29,1.87,2.74,1.78,-0.03,0.26,1.08,1.11,0
-0.01,-0.27,0.06,-0.1,0.46,0.17,0.66,0.22,1.04,1.41,0.84,0.5,0.88,0.58,1.49,1.08,0.07,0.22,-0.3,0.22,0.26,0.27,0.12,-0.04,0.16,0
0.81,0.74,0.02,-0.06,-0.27,-0.27,-0.8,0.02,-2.8,-1.04,0.13,-0.18,0.24,0.39,-1.39,0.5,-0.06,-0.72,-0.31,-1.32,-0.4,-0.1,-0.31,-0.26,-0.4,1
0.35,0.5,0.12,-0.14,-0.51,-0.7,-1.44,-1.19,-2.58,-2.08,0.01,0.33,-0.23,-0.42,-1.51,-0.81,-0.1,-0.61,-1.59,-2.11,-1.74,-0.23,-0.28,-1.04,-1.11,0
-0.28,0.29,-0.16,0.19,0.35,0.65,1.54,1.48,1.37,1.4,-0.01,0.61,0.95,1.3,2.11,2.01,-0.12,0.1,1.43,1.62,1.55,-0.02,0.24,0.87,0.64,0
-1.06,-1.47,0.14,-0.15,1.31,1.51,1.87,3.15,4.98,7.94,0.19,0.01,-0.6,-0.05,0.34,1.39,0.49,2.93,3.9,4.31,5.3,1.18,1.39,2.96,2.82,1
0.83,0.6,-0.19,0.18,-0.44,-0.03,-0.5,-0.1,-2.57,-1.44,-0.06,-0.15,-0.11,0.14,-0.53,0.22,-0.19,-0.63,-0.46,-1.11,-0.6,-0.42,-0.19,-0.09,-0.32,0
1.3,1.17,0.14,-0.08,-1.05,-0.6,-1.52,-0.51,-1.59,0.05,-0.63,-0.38,-0.81,0.21,-1.43,0.86,-0.08,-1.4,-1.56,-2.13,-0.97,-0.26,-0.64,-1.1,-1.4,1
0.25,0.37,0.18,-0.21,-0.54,-0.77,-1.54,-1.32,-2.74,-2.3,0.02,0.22,-0.24,-0.48,-1.62,-0.91,-0.19,-0.64,-1.69,-2.24,-1.9,-0.3,-0.36,-1.12,-1.17,0
0.1,-0.18,0.13,-0.1,-0.29,-0.47,-1.79,-1.91,-3.43,-4.15,0.24,-0.46,-0.44,-1.41,-2.51,-2.74,0.2,0.32,-1.45,-2.34,-2.53,-0.02,-0.11,-0.66,-0.57,1
0.78,0.47,0.28,-0.24,-0.3,-0.76,-0.72,-0.11,-2.57,-0.49,0.59,-0.58,0.51,0.36,-0.8,0.91,-0.18,-1.12,-0.88,-1.65,-0.61,-0.19,-0.65,-0.62,-0.69,1
0.45,0.15,0.14,-0.12,-0.54,-0.9,-2.2,-2.65,-3.24,-4.78,0.38,-0.42,-0.55,-1.75,-2.78,-3.33,0.23,-0.02,-2.04,-2.76,-3.22,-0.08,-0.25,-1.27,-1.04,1
0.05,-0.37,0.03,-0.04,-0.29,-0.77,-1.55,-2.38,-2.83,-3.27,-0.09,-0.88,-0.51,-1.12,-1.6,-1.99,0.14,0.05,-2.41,-2.68,-2.97,0.15,-0.24,-1.48,-0.82,1
0.82,0.96,-0.02,0.02,-1.02,-0.86,-1.64,-2.17,-3.34,-3.95,-0.67,-0.69,-0.72,-0.94,-1.06,-1.19,-0.09,-1.38,-2.87,-3.0,-3.18,-0.2,-0.4,-1.69,-1.87,1
0.37,0.7,-0.32,0.26,0.08,0.45,0.75,0.56,-0.55,-0.69,0.0,1.51,0.47,1.31,0.85,1.01,0.01,0.13,0.58,0.65,0.2,-0.05,0.31,0.52,0.54,1
-0.07,0.62,-0.1,0.09,-0.04,0.0,0.49,-0.01,-1.16,-1.73,-0.06,0.79,0.55,0.84,0.73,0.57,0.0,-0.22,-0.08,0.01,-0.55,-0.02,-0.01,-0.02,0.19,1
0.51,0.53,0.08,-0.05,-0.62,-0.56,-0.92,-0.92,-0.58,-0.59,-0.15,0.49,-0.04,0.34,-0.4,0.26,-0.08,-1.23,-1.68,-1.32,-1.4,-0.41,-0.58,-1.28,-1.24,1
-0.63,-0.92,-0.12,0.13,0.43,0.79,1.26,1.82,2.72,2.92,-0.66,-0.48,-0.21,0.1,1.71,0.9,0.42,1.0,1.25,1.95,2.3,0.58,0.82,1.29,0.79,0
-0.67,-1.12,-0.08,0.09,1.42,1.26,3.17,2.47,3.02,2.43,-0.06,-0.31,1.13,0.89,3.3,1.61,0.29,1.29,2.66,3.6,2.98,0.62,0.91,1.89,1.95,0
0.65,0.71,-0.11,0.09,-0.4,-0.14,-0.56,-0.51,-2.67,-2.3,-0.09,-0.25,-0.12,-0.02,-0.46,-0.1,-0.26,-0.73,-0.93,-1.28,-1.19,-0.43,-0.26,-0.31,-0.47,0
0.12,0.23,0.06,-0.07,-0.43,0.02,0.03,0.9,-0.19,0.86,-0.41,-0.28,0.12,0.46,0.35,1.17,0.16,-0.23,0.85,0.44,1.04,-0.09,0.17,0.26,-0.2,0
-0.09,-0.18,-0.06,0.0,-0.74,-0.22,-1.08,-0.6,-1.54,-1.18,-0.46,-0.44,-0.02,0.59,-0.88,0.37,-0.11,-0.94,-1.35,-1.32,-1.21,-0.53,-0.48,-0.89,-1.17,1
-0.2,-0.27,0.03,0.01,-0.79,-1.6,-3.23,-4.12,-4.36,-6.06,-0.33,-1.11,-1.2,-2.17,-4.13,-4.33,0.39,-0.46,-3.52,-4.32,-4.78,0.45,-0.06,-2.62,-1.82,1
0.28,0.61,-0.24,0.21,-0.76,-0.3,-1.28,-0.68,-3.48,-2.58,-0.46,0.28,-0.46,-0.16,-1.6,-0.52,0.11,-0.69,-0.9,-1.86,-1.26,-0.11,0.02,-0.58,-0.91,1
0.27,0.33,-0.02,0.04,-0.69,-0.59,-1.14,-0.92,-1.66,-1.28,0.15,-0.24,0.2,-0.08,-0.78,-0.25,-0.08,-0.79,-1.54,-1.8,-1.42,-0.43,-0.2,-1.05,-1.28,0
-0.93,-0.9,0.1,-0.09,0.97,0.72,1.71,1.36,0.97,0.79,-0.74,-0.7,0.05,-0.17,1.56,-0.01,0.51,1.1,1.19,1.8,1.47,0.87,0.77,1.3,1.26,0
1.42,1.3,-0.05,0.07,-1.23,-1.31,-1.8,-2.14,-2.42,-2.05,0.52,0.18,0.27,-0.04,-0.85,-0.16,-0.5,-2.51,-3.61,-3.18,-2.85,-0.89,-1.12,-2.58,-2.65,0
1.01,1.4,-0.22,0.23,-1.3,-1.08,-1.64,-2.1,-2.53,-2.81,0.21,0.44,0.01,-0.06,-0.68,-0.33,-0.5,-2.41,-3.32,-2.94,-2.93,-0.94,-1.01,-2.33,-2.52,0
-0.51,-0.42,-0.38,0.36,0.38,1.23,1.66,2.54,2.78,3.88,-0.4,-0.23,0.34,0.4,2.48,1.46,0.02,1.05,1.86,2.29,3.21,-0.11,0.83,1.81,0.9,1
0.55,0.72,-0.09,0.04,-0.34,-0.14,-0.88,-0.07,-3.02,-1.56,-0.1,-0.02,0.06,0.28,-1.53,0.18,0.02,-0.59,-0.26,-1.33,-0.52,-0.06,-0.17,-0.21,-0.39,1
0.44,0.93,-0.07,0.09,-0.03,0.58,0.21,0.52,-0.22,0.42,0.21,0.76,0.22,0.73,0.29,0.87,-0.16,-0.45,-0.26,-0.1,0.28,-0.45,-0.06,0.24,-0.18,0
0.28,-0.86,0.76,-0.74,1.44,-1.0,0.35,-2.72,0.44,-4.65,0.55,-0.72,-0.44,-3.18,-1.07,-6.46,0.79,1.87,0.8,1.08,-2.22,1.5,0.44,-0.09,1.77,0
0.81,0.53,0.27,-0.3,-0.8,-1.43,-2.39,-3.31,-2.5,-5.07,0.2,-0.6,-0.58,-1.45,-2.62,-3.16,-0.16,-0.95,-2.92,-3.28,-4.09,-0.3,-0.8,-2.15,-1.76,0
-1.03,-0.81,-0.26,0.26,0.21,1.45,1.12,3.26,4.99,7.17,-0.75,-0.17,-1.08,0.77,1.03,2.45,0.33,1.68,2.92,3.3,4.68,0.43,0.92,2.23,1.36,0
0.16,0.71,-0.23,0.2,0.04,0.26,0.7,0.26,-0.77,-1.3,-0.08,1.23,0.52,1.09,0.87,0.76,0.01,-0.01,0.29,0.43,-0.18,-0.02,0.18,0.27,0.42,1
0.49,0.8,-0.07,0.06,-0.66,-0.18,-0.73,-0.15,-2.57,-1.79,-0.18,0.1,-0.26,0.0,-0.66,0.39,-0.27,-0.89,-0.58,-1.19,-0.57,-0.5,-0.47,-0.25,-0.77,0
0.27,0.08,0.11,-0.06,-0.94,-1.78,-2.83,-3.91,-0.02,-3.8,0.28,-0.54,-0.78,-2.22,-3.14,-4.2,0.32,-0.64,-2.92,-3.19,-3.76,0.08,-0.43,-2.57,-1.92,1
0.69,0.47,0.05,-0.02,-0.52,-0.35,-0.74,0.01,-0.77,0.24,0.19,-0.15,0.5,0.49,-0.38,0.92,-0.09,-1.02,-0.68,-0.97,-0.16,-0.38,-0.46,-0.7,-1.06,0
-0.27,-1.59,0.7,-0.75,1.16,-0.38,0.34,-1.33,0.13,-3.66,0.24,-0.59,-1.43,-2.58,-2.27,-5.94,0.77,2.68,2.39,2.16,-0.34,1.49,0.75,1.16,2.48,1
-0.46,-0.55,-0.17,0.14,1.08,0.93,2.12,1.67,1.53,1.09,0.07,0.51,1.11,1.26,2.62,1.92,0.0,0.91,1.35,1.97,1.63,0.17,0.33,1.12,1.16,1
0.5,0.45,0.18,-0.2,-0.58,-1.11,-2.05,-3.02,-0.27,-3.65,0.23,-0.56,-0.29,-1.17,-2.18,-2.94,-0.15,-0.68,-2.45,-2.7,-3.46,-0.2,-0.55,-1.86,-1.46,0
-0.86,-0.4,-0.25,0.26,0.06,1.36,1.04,3.13,4.97,6.88,-0.76,-0.11,-0.94,0.91,1.21,2.49,0.35,1.37,2.61,3.07,4.48,0.38,0.83,1.98,1.03,0
0.31,1.01,-0.17,0.15,-1.0,-0.51,-1.13,-0.99,-2.62,-2.56,-0.24,0.3,-0.38,-0.08,-0.7,0.06,-0.4,-1.56,-1.68,-1.91,-1.65,-0.72,-0.71,-1.08,-1.54,0
-0.68,-1.09,-0.05,0.05,0.6,0.68,1.34,1.53,2.05,2.01,-0.64,-0.71,-0.12,-0.14,1.66,0.43,0.45,1.02,1.05,1.76,1.82,0.68,0.81,1.21,0.88,0
-0.53,-0.23,-0.09,0.07,1.27,1.04,3.27,2.23,4.12,2.99,0.47,0.21,1.72,1.2,3.98,1.89,0.02,0.7,2.29,3.63,2.76,0.28,0.52,1.48,1.55,0
0.89,1.01,-0.02,0.02,-0.63,-0.45,-1.05,-0.77,-2.26,-1.75,0.26,0.07,-0.2,-0.02,-0.78,-0.2,-0.29,-1.11,-1.06,-1.5,-1.26,-0.54,-0.67,-0.86,-0.9,0
0.68,0.4,0.14,-0.11,-0.78,-1.32,-2.52,-3.27,-2.46,-4.91,0.48,-0.38,-0.63,-2.02,-2.93,-3.79,0.24,-0.36,-2.5,-3.02,-3.67,-0.13,-0.4,-1.85,-1.46,1
0.42,0.54,0.03,-0.03,-0.65,-0.8,-2.27,-2.12,-3.63,-2.96,-0.16,0.07,-0.82,-0.62,-2.72,-1.61,-0.08,-0.61,-2.33,-3.18,-2.74,-0.15,-0.25,-1.56,-1.37,0
1.84,2.72,-0.08,0.08,-1.58,-2.41,-3.11,-4.52,-4.43,-7.22,-0.34,-0.14,-1.92,-3.32,-4.82,-5.89,-0.31,-2.04,-2.45,-3.38,-4.81,-0.84,-1.66,-2.74,-1.71,1
-0.55,-1.29,0.3,-0.23,0.71,0.33,3.78,3.32,10.32,9.82,2.01,0.76,3.27,2.42,7.16,5.82,-0.49,-1.04,2.01,4.36,4.47,-0.35,-0.64,0.79,0.51,1
-0.95,-1.17,0.34,-0.29,0.21,-0.67,0.67,-1.01,-0.55,-2.12,-1.06,-1.21,-0.01,-0.73,1.22,-0.89,0.27,0.27,-0.29,0.4,-1.23,0.5,-0.03,-0.69,0.32,1
-0.65,-0.26,0.06,-0.02,-0.42,0.23,-0.95,0.3,-2.11,-0.82,0.31,0.25,0.15,1.11,-1.15,1.0,-0.24,-0.71,-0.27,-0.92,-0.2,-0.23,-0.17,0.0,-0.68,1
-1.04,-2.62,0.28,-0.32,1.98,1.52,2.52,2.58,1.71,2.24,1.43,0.17,2.16,1.39,2.76,2.39,0.31,2.14,2.3,2.1,2.49,0.98,1.18,2.32,2.4,1
-0.22,-0.22,-0.08,0.13,-0.42,0.22,-0.79,0.08,-1.8,-0.78,0.5,0.69,0.41,1.28,-0.78,0.58,-0.2,-0.75,-0.44,-0.82,-0.33,-0.26,0.01,-0.11,-0.76,1
-0.57,-0.89,0.12,-0.11,0.14,-0.26,-0.28,-0.59,-1.37,-0.63,0.63,0.16,0.71,0.25,0.13,0.36,-0.13,-0.25,-0.87,-1.04,-0.87,-0.15,-0.33,-0.56,-0.3,0
0.41,0.38,0.14,-0.12,-0.64,-0.95,-1.8,-1.99,-2.35,-2.18,-0.11,-0.31,-0.54,-1.0,-1.93,-1.63,-0.06,-0.72,-2.07,-2.5,-2.29,-0.22,-0.5,-1.63,-1.36,0
-0.01,0.05,0.41,-0.48,-0.2,-0.95,-0.97,-0.82,-1.52,-1.02,1.35,1.13,1.01,0.48,-0.07,0.37,-0.46,-1.82,-1.82,-1.67,-1.3,-0.13,-1.05,-1.42,-1.56,1
0.23,0.96,0.02,-0.04,0.12,0.49,0.29,0.5,-0.43,-0.63,0.0,0.27,0.06,0.34,-0.05,0.39,-0.07,-0.2,0.35,0.35,0.33,-0.17,0.09,0.47,0.18,0
0.72,0.47,0.12,-0.1,-0.93,-1.62,-2.7,-3.68,-1.35,-4.6,0.51,-0.36,-0.68,-2.2,-2.98,-4.07,0.26,-0.6,-2.78,-3.12,-3.84,-0.13,-0.5,-2.28,-1.77,1
0.68,0.88,-0.05,0.0,-0.36,-0.18,-0.61,-0.62,-2.7,-2.42,-0.07,-0.16,-0.07,-0.02,-0.47,-0.15,-0.25,-0.73,-1.09,-1.41,-1.33,-0.39,-0.28,-0.4,-0.52,0
-0.53,-0.33,0.0,-0.06,-0.27,0.31,-0.68,0.82,-1.92,0.06,0.41,0.15,0.11,1.1,-0.77,1.5,-0.19,-0.42,0.09,-0.83,0.34,-0.14,-0.1,0.36,-0.34,1
0.76,0.45,0.16,-0.14,-0.53,-0.84,-1.64,-1.54,1.92,-0.38,0.53,0.31,-0.2,-0.66,-1.76,-1.92,0.08,-0.07,-0.62,-1.27,-1.1,-0.08,-0.55,-0.84,-0.64,0
-0.2,-0.5,0.1,-0.11,-0.64,-0.95,-2.18,-2.72,-3.33,-4.82,-0.28,-0.27,-0.59,-1.23,-2.6,-2.64,0.06,-0.36,-2.62,-3.12,-3.63,0.08,-0.34,-1.52,-1.3,0
1.64,1.22,-0.01,0.06,-1.22,-0.68,-2.07,-1.09,-2.52,-1.13,-0.65,-0.44,-0.95,0.15,-1.88,0.38,-0.04,-1.5,-2.41,-3.02,-1.87,-0.26,-0.54,-1.47,-1.91,1
0.52,0.6,0.09,-0.08,-0.7,-0.92,-2.23,-2.17,-3.37,-2.79,-0.15,-0.02,-0.8,-0.69,-2.6,-1.61,-0.1,-0.75,-2.37,-3.11,-2.72,-0.2,-0.36,-1.71,-1.46,0
0.85,0.72,-0.15,0.12,-0.44,0.02,-0.49,0.06,-2.4,-1.06,-0.08,0.0,-0.09,0.23,-0.52,0.35,-0.18,-0.59,-0.3,-1.03,-0.35,-0.41,-0.18,-0.02,-0.29,0
0.93,1.16,0.22,-0.18,-1.06,-1.93,-2.11,-2.99,0.27,-1.9,0.26,-0.71,-0.62,-2.27,-2.7,-3.83,-0.49,-1.81,-1.6,-2.05,-2.3,-0.86,-1.55,-2.16,-1.67,1
0.7,1.33,-0.25,0.23,-1.25,-0.9,-1.49,-1.84,-2.55,-2.92,0.02,0.47,-0.16,-0.08,-0.65,-0.27,-0.49,-2.2,-2.88,-2.66,-2.66,-0.9,-0.92,-1.99,-2.28,0
-1.44,-1.62,-0.01,-0.01,0.47,0.13,-0.34,-1.05,-0.03,-2.2,-1.25,-0.39,-2.97,-2.37,-3.56,-5.45,0.5,2.0,1.88,1.76,-0.08,0.81,0.86,1.09,1.91,0
0.68,0.63,0.0,0.01,-0.56,-0.59,-1.04,-0.69,-1.53,-0.67,0.34,0.1,0.56,0.27,-0.63,0.42,-0.14,-1.04,-1.5,-1.71,-1.12,-0.53,-0.49,-1.13,-1.31,0
1.26,1.08,0.15,-0.14,-0.95,-1.26,-1.67,-1.69,-1.98,-1.07,0.66,-0.02,0.43,0.01,-0.91,0.22,-0.44,-2.22,-3.15,-2.88,-2.18,-0.71,-1.09,-2.3,-2.33,0
0.87,1.07,0.11,-0.09,-1.75,-1.7,-2.66,-2.63,-4.12,-4.52,0.03,-0.35,-0.81,-1.03,-2.69,-2.21,-0.12,-1.87,-2.93,-3.31,-3.45,-0.57,-1.03,-2.26,-2.42,0
0.07,0.0,0.21,-0.23,0.57,0.09,1.58,0.86,1.55,1.21,-0.1,-0.48,1.36,0.77,2.68,2.0,-0.04,-0.15,0.34,1.28,0.52,0.02,-0.33,0.09,0.4,1
0.83,0.6,-0.19,0.18,-0.44,-0.03,-0.5,-0.1,-2.57,-1.44,-0.06,-0.15,-0.11,0.14,-0.53,0.22,-0.19,-0.63,-0.46,-1.11,-0.6,-0.42,-0.19,-0.09,-0.32,0
-0.38,-0.09,-0.22,0.2,0.05,0.11,1.07,0.9,0.31,0.49,-0.4,0.1,0.53,0.69,1.48,1.45,-0.08,-0.08,0.85,1.08,0.8,-0.16,0.25,0.34,0.37,0
-1.27,-1.46,0.09,-0.08,0.9,0.52,4.07,3.87,9.96,11.4,0.95,0.55,2.28,2.15,6.91,5.99,-0.38,-0.47,2.5,4.93,5.35,-0.14,-0.38,1.04,0.96,0
-1.56,-1.7,-0.13,0.1,0.54,0.59,0.12,-0.26,1.09,-0.47,-1.31,-0.15,-2.8,-1.83,-2.85,-4.27,0.45,2.12,2.29,2.32,0.85,0.72,0.96,1.52,2.14,0
-0.89,-1.14,0.16,-0.18,0.84,0.67,1.7,1.5,0.48,0.74,-0.42,-0.47,0.46,0.15,2.02,0.82,0.15,0.88,1.12,1.51,1.39,0.17,0.84,1.13,1.02,1
-0.79,-0.31,-0.33,0.33,-0.38,0.1,-1.53,-1.31,-3.0,-3.09,-1.3,-0.29,-1.46,-0.47,-2.02,-1.43,0.14,0.15,-1.32,-1.92,-2.06,0.22,0.44,-0.49,-0.39,1
0.28,0.61,-0.24,0.21,-0.76,-0.3,-1.28,-0.68,-3.48,-2.58,-0.46,0.28,-0.46,-0.16,-1.6,-0.52,0.11,-0.69,-0.9,-1.86,-1.26,-0.11,0.02,-0.58,-0.91,1
0.03,-0.54,0.2,-0.24,0.44,0.15,1.02,0.31,-0.28,-0.3,-0.08,-0.23,0.99,0.98,1.57,1.11,0.04,-0.14,0.18,0.67,0.0,-0.1,-0.25,0.14,0.29,1
-0.64,-0.67,0.0,0.03,0.64,0.81,0.96,1.18,3.36,2.6,-0.12,1.03,-1.28,-0.24,-1.14,-1.65,0.36,1.88,2.93,3.36,2.65,0.59,0.71,1.77,2.05,1
